LSOA11CD,LSOA11NM,sumarea,agvarea,count,Green_rate, Per_capita_green_area,Theft,Violence_Against_the_Person,sum
E01003870,Richmond upon Thames 011C,63613.7483,12722.74966,5,0.148085853,34.01804722,31,24,102
E01003871,Richmond upon Thames 007C,6181.0946,1236.21892,5,0.031435092,3.748389691,7,25,92
E01003872,Richmond upon Thames 007D,3201.5552,3201.5552,1,0.010063454,2.206447416,15,18,109
E01003874,Richmond upon Thames 006B,1331.1204,1331.1204,1,0.0093963,0.870582341,16,11,77
E01003875,Richmond upon Thames 006C,80193.0422,26731.01407,3,0.159489275,49.71670316,17,17,104
E01003876,Richmond upon Thames 008B,82667.4468,6359.034369,13,0.174772459,51.95942602,513,140,1040
E01003877,Richmond upon Thames 008C,524.0637,524.0637,1,0.003327771,0.353619231,11,8,67
E01003878,Richmond upon Thames 006D,766979.1297,255659.7099,3,0.769093228,550.2002365,18,41,153
E01003880,Richmond upon Thames 016A,23394.2666,4678.85332,5,0.102730243,15.93614891,19,16,69
E01003881,Richmond upon Thames 016B,225.2912,225.2912,1,0.000684987,0.122640827,16,15,55
E01003882,Richmond upon Thames 014A,232.4701,232.4701,1,0.001092447,0.129365665,38,30,131
E01003883,Richmond upon Thames 014B,18057.2362,6019.078733,3,0.092339342,10.17309082,19,30,77
E01003884,Richmond upon Thames 016C,5269.6327,2634.81635,2,0.018465059,3.305917629,20,34,105
E01003885,Richmond upon Thames 016D,34864.2223,11621.40743,3,0.079180501,22.99750811,15,19,65
E01003886,Richmond upon Thames 021A,1778.348,889.174,2,0.008695841,1.046702766,27,22,111
E01003887,Richmond upon Thames 021B,1976.4389,1976.4389,1,0.009166145,1.146426276,31,19,105
E01003888,Richmond upon Thames 021C,408612.2577,204306.1289,2,0.511244596,214.2696684,65,53,177
E01003889,Richmond upon Thames 021D,2211004.47,2211004.47,1,0.875063031,1244.934949,14,16,76
E01003891,Richmond upon Thames 018D,28718.3529,5743.67058,5,0.095423671,16.74539528,21,21,85
E01003892,Richmond upon Thames 009A,128225.655,14247.295,9,0.314951561,63.73044483,8,14,66
E01003893,Richmond upon Thames 009B,2419.9832,2419.9832,1,0.011023516,1.497514356,16,11,64
E01003895,Richmond upon Thames 009D,177474.0997,35494.81994,5,0.394348099,103.3027356,29,22,118
E01003896,Richmond upon Thames 014C,43751.6945,2734.480906,16,0.145113634,26.58061634,166,95,383
E01003897,Richmond upon Thames 014D,2266.2176,1133.1088,2,0.011561197,1.286892447,61,66,218
E01003899,Richmond upon Thames 015B,5257.3184,657.1648,8,0.030966182,3.817950908,32,19,89
E01003901,Richmond upon Thames 015D,67218.9008,11203.15013,6,0.240282732,40.98713463,5,8,44
E01003904,Richmond upon Thames 015G,61178.0606,6797.562289,9,0.248694258,39.82946654,10,21,69
E01003909,Richmond upon Thames 010E,896.2245,896.2245,1,0.004045897,0.571207457,68,41,186
E01003910,Richmond upon Thames 011D,6444.5148,3222.2574,2,0.022080436,3.953690061,5,13,46
E01003913,Southwark 024A,1310.0146,1310.0146,1,0.005605944,0.709266161,80,148,411
E01003914,Southwark 024B,17242.6025,17242.6025,1,0.117377989,9.360804832,33,37,141
E01003927,Southwark 002A,8905.268,8905.268,1,0.031201812,3.746431637,381,134,794
E01003929,Southwark 002B,9075.9228,1815.18456,5,0.038497298,4.299347608,816,129,1214
E01003934,Southwark 002C,4477.4364,1492.4788,3,0.019223896,3.148689451,344,77,609
E01003935,Southwark 002D,195.8339,195.8339,1,0.001397307,0.1459269,166,50,316
E01003936,Southwark 009A,11272.7216,11272.7216,1,0.116972545,6.109876206,37,17,101
E01003937,Southwark 009B,248.1768,248.1768,1,0.002707454,0.159804765,70,53,261
E01003939,Southwark 002E,4155.6208,2077.8104,2,0.027264765,2.246281514,562,154,974
E01003945,Southwark 033A,192921.1421,48230.28553,4,0.230637397,116.0079026,12,21,119
E01003948,Southwark 033D,21452.3957,21452.3957,1,0.080112995,13.69884783,15,25,124
E01003949,Southwark 032A,2444.6948,1222.3474,2,0.010727497,1.307323422,12,28,113
E01003951,Southwark 033E,69780.4596,17445.1149,4,0.065743664,45.84787096,34,26,173
E01003981,Southwark 006F,9587.1227,4793.56135,2,0.050361165,5.723655343,227,114,553
E01004015,Southwark 028C,404981.6427,404981.6427,1,0.707818756,259.9368695,17,46,151
E01004016,Southwark 029B,208782.3531,34797.05885,6,0.365555369,88.88137637,13,37,121
E01004017,Southwark 029C,113823.8657,28455.96643,4,0.321208317,73.52962901,10,15,77
E01004018,Southwark 032E,92967.5919,30989.1973,3,0.339146386,48.80188551,20,17,98
E01004022,Southwark 004C,0.2019,0.2019,1,8.90854E-07,8.13129E-05,101,116,405
E01004027,Southwark 003E,61717.2238,10286.20397,6,0.208182376,29.78630492,652,204,1139
E01004029,Southwark 001A,599.9205,599.9205,1,0.005483307,0.326932153,14,19,70
E01004048,Southwark 027C,30316.3632,10105.4544,3,0.076015148,19.10293837,40,33,157
E01004050,Southwark 024D,1.514,1.514,1,8.05926E-06,0.001026441,8,24,87
E01004053,Southwark 001C,731.9705,365.98525,2,0.004985223,0.398676743,21,23,99
E01004054,Southwark 001D,1066.8015,533.40075,2,0.008878175,0.644203804,29,24,106
E01004056,Southwark 008A,10486.1909,3495.396967,3,0.055818362,5.078058547,12,22,82
E01004057,Southwark 008B,52825.3012,26412.6506,2,0.215140781,35.21686747,13,27,103
E01004058,Southwark 008C,2595.5424,2595.5424,1,0.018457885,1.527688287,16,16,77
E01004059,Southwark 008D,16658.4268,16658.4268,1,0.053737149,11.202708,89,27,206
E01004061,Southwark 025A,18582.4517,9291.22585,2,0.089748965,10.61854383,72,29,201
E01004069,Southwark 031A,264038.6232,132019.3116,2,0.284222723,183.7429528,21,9,163
E01004070,Southwark 031B,15804.2605,15804.2605,1,0.049783301,7.961844081,12,24,138
E01004072,Southwark 030E,1144.0484,1144.0484,1,0.004046999,0.658255696,15,10,98
E01004073,Southwark 031C,2.8817,2.8817,1,1.45569E-05,0.001492336,10,13,91
E01004074,Southwark 031D,758.9693,758.9693,1,0.002169779,0.403063887,45,31,224
E01004075,Southwark 031E,190091.4952,190091.4952,1,0.325483719,102.8077313,34,18,176
E01004084,Sutton 024A,25646.7509,8548.916967,3,0.050111243,17.54223728,5,10,45
E01004085,Sutton 024B,273519.6192,54703.92384,5,0.338423834,171.4856547,6,19,70
E01004087,Sutton 017A,2223.8461,1111.92305,2,0.006264705,1.517983686,2,3,28
E01004093,Sutton 025A,72032.7965,36016.39825,2,0.179259427,47.32772438,4,13,42
E01004094,Sutton 025B,17711.0091,4427.752275,4,0.063504678,10.56112648,4,16,55
E01004095,Sutton 025C,3899.2094,3899.2094,1,0.013534995,2.580548908,2,8,33
E01004104,Sutton 020A,37790.3424,37790.3424,1,0.10348362,24.73189948,6,14,50
E01004105,Sutton 022C,14353.1506,7176.5753,2,0.036963484,7.890682023,9,19,64
E01004106,Sutton 022D,16798.2269,8399.11345,2,0.020659057,10.98641393,6,7,45
E01004108,Sutton 024C,429176.0216,61310.86023,7,0.093738435,250.3944117,12,33,98
E01004114,Sutton 025D,13845.8814,13845.8814,1,0.008972795,7.980335101,1,14,69
E01004120,Sutton 016D,5478.8479,2739.42395,2,0.019039341,3.562319831,6,17,60
E01004157,Sutton 016E,3927.7902,1309.2634,3,0.014866186,3.083037834,3,1,25
E01004180,Sutton 020D,104.064,104.064,1,0.000174054,0.060820573,3,17,45
E01004200,Tower Hamlets 005A,2376.1894,2376.1894,1,0.041171369,1.517362324,32,28,134
E01004208,Tower Hamlets 013C,20.0216,20.0216,1,0.000124358,0.010132389,301,153,692
E01004215,Tower Hamlets 028A,11486.3009,5743.15045,2,0.038168471,4.167743433,95,129,400
E01004216,Tower Hamlets 030B,5072.691,724.6701429,7,0.056357292,3.13322483,17,30,81
E01004218,Tower Hamlets 030D,12255.5067,3063.876675,4,0.085521141,7.003146686,24,29,104
E01004221,Tower Hamlets 028D,6032.95,6032.95,1,0.043931603,3.207309942,26,52,163
E01004225,Tower Hamlets 004A,7229.0755,3614.53775,2,0.056073909,3.319134757,39,49,185
E01004228,Tower Hamlets 003A,1912.6812,1912.6812,1,0.015312057,1.029984491,13,37,139
E01004232,Tower Hamlets 003C,51239.2624,17079.75413,3,0.269380046,30.77433177,73,71,309
E01004234,Tower Hamlets 003E,440017.7086,110004.4272,4,0.763734283,198.3849002,106,61,349
E01004254,Tower Hamlets 023B,25740.9747,3217.621838,8,0.154351,12.1419692,68,80,327
E01004258,Tower Hamlets 023D,20402.8855,4080.5771,5,0.204625603,13.54773274,21,24,97
E01004259,Tower Hamlets 007A,10831.1697,5415.58485,2,0.08205235,6.286227336,91,107,418
E01004270,Tower Hamlets 014B,182484.3433,45621.08583,4,0.626942274,81.61196033,71,68,330
E01004276,Tower Hamlets 031C,11.8792,11.8792,1,0.000150452,0.00586917,8,12,51
E01004277,Tower Hamlets 033A,18217.0794,3036.1799,6,0.041944803,11.17612233,302,86,529
E01004281,Tower Hamlets 031D,2497.1921,2497.1921,1,0.0201164,1.410842994,17,11,61
E01004291,Tower Hamlets 027A,27062.3153,4510.385883,6,0.239130792,14.67587598,34,18,124
E01004292,Tower Hamlets 026A,6332.2001,6332.2001,1,0.04224867,3.643383257,24,19,73
E01004293,Tower Hamlets 027B,23613.1251,2146.647736,11,0.072307776,11.11205887,286,53,471
E01004297,Tower Hamlets 027C,14567.3039,7283.65195,2,0.123548364,7.977712979,28,11,99
E01004306,Tower Hamlets 015A,2474.443,1237.2215,2,0.020704638,1.375454697,137,69,356
E01004307,Tower Hamlets 015B,13955.1472,6977.5736,2,0.065904037,6.383873376,456,123,875
E01004314,Tower Hamlets 006B,13066.5661,3266.641525,4,0.156831867,11.87869645,129,14,212
E01004317,Tower Hamlets 009D,29807.0563,9935.685433,3,0.108669826,11.01517232,361,143,897
E01004325,Tower Hamlets 021D,4841.9661,4841.9661,1,0.035750142,1.946910374,128,125,558
E01004352,Waltham Forest 002A,661956.6152,132391.323,5,0.451429065,344.7690704,19,49,165
E01004386,Waltham Forest 003C,97569.2729,32523.09097,3,0.258099322,58.74128411,4,17,70
E01004387,Waltham Forest 007E,62847.7289,31423.86445,2,0.235303639,41.89848593,3,8,36
E01004438,Waltham Forest 024C,29509.8746,14754.9373,2,0.11369786,14.29049617,233,94,500
E01004476,Wandsworth 021C,60183.9705,60183.9705,1,0.313886243,36.78726803,162,44,290
E01004477,Wandsworth 017A,47883.033,47883.033,1,0.233333813,28.63817763,13,13,90
E01004483,Wandsworth 026D,289330.6415,289330.6415,1,0.64087431,136.5411239,16,25,96
E01004484,Wandsworth 026E,146062.9815,146062.9815,1,0.471177201,95.90478102,6,14,78
E01004485,Wandsworth 030B,600.6644,600.6644,1,0.003947186,0.360110552,41,30,140
E01004486,Wandsworth 026F,135006.0702,135006.0702,1,0.502773527,91.34375521,5,24,79
E01004489,Wandsworth 030D,81879.9877,81879.9877,1,0.450317273,56.8216431,7,25,71
E01004490,Wandsworth 031A,12821.9301,12821.9301,1,0.101610005,8.491344437,14,20,74
E01004491,Wandsworth 031B,19481.1806,9740.5903,2,0.11352092,9.061014233,12,32,74
E01004492,Wandsworth 031C,31101.4082,15550.7041,2,0.111491668,18.0927331,45,24,132
E01004493,Wandsworth 019A,402.7153,402.7153,1,0.00288477,0.228685576,14,37,114
E01004496,Wandsworth 024B,211.4346,211.4346,1,0.001197884,0.108095399,63,48,209
E01004497,Wandsworth 024C,1443.7798,1443.7798,1,0.008590103,0.999155571,9,31,67
E01004498,Wandsworth 031D,113.9898,113.9898,1,0.000998338,0.066856188,13,13,73
E01004505,Wandsworth 014D,20751.4113,20751.4113,1,0.105103742,12.84121986,5,11,50
E01004506,Wandsworth 011A,5492.7504,2746.3752,2,0.027239911,2.856344462,41,40,167
E01004509,Wandsworth 010A,1011.5482,252.88705,4,0.002615674,0.461894155,177,121,587
E01004510,Wandsworth 012B,1978.9375,1978.9375,1,0.011920236,1.017448586,10,15,92
E01004512,Wandsworth 019B,3209.9602,3209.9602,1,0.027952901,2.148567738,9,15,74
E01004513,Wandsworth 018B,7541.5097,7541.5097,1,0.049753502,4.041537889,74,62,244
E01004514,Wandsworth 012C,5304.5476,1768.182533,3,0.032265038,3.148099466,22,41,165
E01004516,Wandsworth 036A,28962.4139,14481.20695,2,0.134828856,16.00133365,10,11,63
E01004523,Wandsworth 036E,113410.9112,113410.9112,1,0.370519844,71.68831302,9,26,105
E01004532,Wandsworth 032A,3.9089,3.9089,1,4.34115E-05,0.002628716,9,3,52
E01004534,Wandsworth 008A,36206.3987,12068.79957,3,0.140759909,19.57102632,37,49,213
E01004536,Wandsworth 008B,11645.8226,11645.8226,1,0.077592214,5.680889073,37,50,169
E01004540,Wandsworth 003B,7806.6899,7806.6899,1,0.056191624,3.747810802,36,63,218
E01004543,Wandsworth 027A,38682.6767,38682.6767,1,0.185188614,21.59836778,38,26,141
E01004548,Wandsworth 029D,901.7579,901.7579,1,0.005494832,0.439453168,106,52,237
E01004553,Wandsworth 015A,73904.4531,24634.8177,3,0.371878685,45.06369091,20,11,87
E01004554,Wandsworth 009A,296709.7465,296709.7465,1,0.73134033,184.6358099,13,9,69
E01004555,Wandsworth 017E,16388.771,16388.771,1,0.117752865,9.708987559,11,5,86
E01004558,Wandsworth 015C,95197.7531,95197.7531,1,0.424627938,55.67120064,11,10,79
E01004559,Wandsworth 015D,57748.1869,57748.1869,1,0.325485086,41.33728482,11,5,68
E01004560,Wandsworth 001A,583924.1641,145981.041,4,0.839508096,298.8352938,75,43,253
E01004564,Wandsworth 002D,23393.2856,11696.6428,2,0.060988901,13.23149638,26,55,181
E01004565,Wandsworth 005A,2729.1065,1364.55325,2,0.031352107,1.625435676,10,25,77
E01004566,Wandsworth 001B,26171.2475,26171.2475,1,0.274390991,16.70149809,17,18,112
E01004581,Wandsworth 004D,177.2208,88.6104,2,0.001593518,0.097534838,21,27,103
E01004582,Wandsworth 001C,5251.7491,2625.87455,2,0.03998188,2.446087145,16,25,122
E01004583,Wandsworth 001D,4187.5721,2093.78605,2,0.027822293,2.318699945,43,37,128
E01004588,Wandsworth 008E,1741.8705,1741.8705,1,0.010425146,0.891438332,191,91,425
E01004593,Wandsworth 025A,26234.5262,13117.2631,2,0.121627727,14.33580667,66,21,153
E01004595,Wandsworth 025B,68542.2798,22847.4266,3,0.300160511,39.01097314,21,24,107
E01004597,Wandsworth 025C,10664.0073,5332.00365,2,0.076798846,5.881967623,11,27,75
E01004598,Wandsworth 025D,19609.77,9804.885,2,0.137118617,11.14191477,4,23,98
E01004601,Wandsworth 018D,93906.6776,93906.6776,1,0.31048815,41.90391682,23,34,140
E01004604,Wandsworth 006A,186254.6458,11640.91536,16,0.494454694,110.4713202,7,3,40
E01004605,Wandsworth 006B,47860.0543,6837.150614,7,0.247859225,27.69679068,11,20,80
E01004606,Wandsworth 006C,92.3754,92.3754,1,0.000874134,0.056567912,37,25,138
E01004610,Wandsworth 033C,112587.8667,112587.8667,1,0.393897973,56.92005394,25,31,122
E01004611,Wandsworth 032B,4725.5444,4725.5444,1,0.038429008,2.949778027,16,34,103
E01004619,Wandsworth 015E,288622.9778,96207.65927,3,0.545550125,200.8510632,13,11,74
E01004621,Wandsworth 019D,130515.3712,43505.12373,3,0.296729626,77.41125219,8,27,107
E01004623,Wandsworth 019E,13288.9702,13288.9702,1,0.08895205,7.668188229,7,21,88
E01004624,Wandsworth 024E,108806.2415,54403.12075,2,0.272222294,68.34562908,17,21,107
E01004625,Wandsworth 027E,55631.3193,27815.65965,2,0.224301748,39.82198948,5,3,53
E01004626,Wandsworth 027F,593.7941,296.89705,2,0.00103186,0.317706849,45,245,399
E01004632,Wandsworth 028A,93418.7204,46709.3602,2,0.334609704,61.17794394,11,12,41
E01004638,Wandsworth 011B,4033.6864,2016.8432,2,0.014940726,2.783772533,10,15,73
E01004639,Wandsworth 011C,7208.807,1802.20175,4,0.032118242,4.181442575,64,24,148
E01004642,Wandsworth 016B,17169.5137,3433.90274,5,0.077190014,9.250815571,4,32,75
E01004643,Wandsworth 016C,22.1806,22.1806,1,0.000109659,0.011018679,13,40,102
E01004644,Wandsworth 016D,13862.3123,6931.15615,2,0.035308437,7.156588694,25,93,222
E01004647,Westminster 001A,957.6585,957.6585,1,0.004881087,0.647066554,53,19,141
E01004650,Westminster 002C,2296.5949,2296.5949,1,0.013008213,1.150598647,32,18,112
E01004654,Westminster 014B,451.2715,451.2715,1,0.003809228,0.198448329,99,65,359
E01004656,Westminster 014D,5223.2683,2611.63415,2,0.03434572,2.479007262,49,42,241
E01004676,Westminster 006A,2860.1583,2860.1583,1,0.035101943,1.697423323,18,33,103
E01004681,Westminster 016A,10933.149,5466.5745,2,0.061705196,5.142591251,104,50,268
E01004682,Westminster 016B,2175.5687,1087.78435,2,0.023937165,1.410874643,183,43,338
E01004683,Westminster 015B,11.7254,11.7254,1,8.93179E-05,0.007054994,37,23,151
E01004688,Westminster 019B,550410.9813,275205.4907,2,0.734046211,282.2620417,138,35,254
E01004689,Westminster 019C,1686311.149,337262.2298,5,0.877016624,1437.605413,504,127,1023
E01004690,Westminster 019D,1817.3979,1817.3979,1,0.007786235,1.298141357,51,30,197
E01004691,Westminster 019E,118546.1223,118546.1223,1,0.338853081,78.61148694,145,64,419
E01004692,Westminster 019F,6607.3816,6607.3816,1,0.044313073,4.208523312,37,14,101
E01004703,Westminster 007B,22152.4691,7384.156367,3,0.106806804,9.598123527,47,40,198
E01004706,Westminster 006B,72080.9167,72080.9167,1,0.519938145,45.05057294,23,12,80
E01004708,Westminster 006D,876.6555,876.6555,1,0.010788296,0.552050063,15,28,123
E01004712,Westminster 008C,5594.8348,2797.4174,2,0.056252886,3.33025881,169,34,319
E01004713,Westminster 011A,219.8336,219.8336,1,0.001229805,0.12019333,100,31,264
E01004716,Westminster 011C,332.8165,332.8165,1,0.001857586,0.233883696,71,30,164
E01004717,Westminster 011D,5978.282,2989.141,2,0.060652342,3.956506949,240,26,384
E01004725,Westminster 003B,41279.5353,6879.92255,6,0.152516349,25.56008378,33,28,137
E01004727,Westminster 008D,804440.289,201110.0723,4,0.710887533,397.0583855,165,49,349
E01004728,Westminster 003D,2096.066,2096.066,1,0.027837736,1.345356868,10,5,52
E01004730,Westminster 001D,201518.7354,50379.68385,4,0.449248366,120.5976873,21,18,98
E01004731,Westminster 020A,153034.1488,21862.02126,7,0.225486299,85.92596788,509,155,900
E01004733,Westminster 020C,69267.7176,6297.065236,11,0.152291393,33.85518944,417,304,1030
E01004734,Westminster 018A,31040.4841,6208.09682,5,0.09690834,15.7406106,3580,962,5897
E01004735,Westminster 018B,24658.0941,2465.80941,10,0.050617927,13.48173543,1491,282,2265
E01004736,Westminster 018C,363537.6282,36353.76282,10,0.304966544,208.4504749,2349,614,3917
E01004737,Westminster 024C,7000.9271,2333.642367,3,0.085131095,5.381189162,10,18,59
E01004738,Westminster 024D,15924.72,5308.24,3,0.185145096,11.78735751,30,25,113
E01004741,Westminster 024F,3068.3091,1022.7697,3,0.054031052,2.4102978,11,25,91
E01004743,Westminster 021B,5842.8405,5842.8405,1,0.121076797,4.185415831,30,26,88
E01004745,Westminster 021C,15844.9904,1584.49904,10,0.078206839,7.49526509,63,51,180
E01004747,Westminster 021E,710.348,710.348,1,0.006623501,0.317119643,65,113,291
E01004748,Westminster 020E,2234.4975,2234.4975,1,0.025326949,1.53997071,473,98,754
E01004750,Westminster 023E,3176.9523,1588.47615,2,0.01238212,1.79590294,362,117,690
E01004753,Westminster 022E,659.0309,659.0309,1,0.01106538,0.363502978,20,23,104
E01004760,Westminster 014E,1515.3724,1515.3724,1,0.021469363,0.929676319,32,35,155
E01004761,Westminster 018D,37268.5379,9317.134475,4,0.071771879,19.16120201,801,259,1727
E01004762,Westminster 011E,4253.4081,1417.8027,3,0.01425602,2.054786522,954,129,1461
E01004763,Westminster 013B,6272.6999,3136.34995,2,0.021307471,2.949083169,3935,636,5839
E01004765,Westminster 013D,6260.9956,6260.9956,1,0.023800878,3.094906377,1075,159,1710
E01032563,Bromley 040E,3474.6017,3474.6017,1,0.009109389,2.342954619,9,7,61
E01032572,Ealing 040D,50068.6675,12517.16688,4,0.222565362,31.78963016,33,21,131
E01032573,Hounslow 029E,32745.93,16372.965,2,0.146496979,20.2886803,176,58,428
E01032582,Lambeth 036E,9409.7504,2352.4376,4,0.029866192,4.970813735,557,183,1072
E01032638,Southwark 003G,515.4831,515.4831,1,0.012476252,0.444765401,8,8,44
E01032640,Southwark 003H,18.5208,18.5208,1,0.000414325,0.014840385,111,24,179
E01032646,Southwark 003I,2881.9952,2881.9952,1,0.023767466,1.836835692,144,39,270
E01032767,Tower Hamlets 021F,1282.8864,1282.8864,1,0.00959795,0.80990303,100,71,299
E01032768,Tower Hamlets 025E,27622.5467,13811.27335,2,0.395284238,21.1343127,22,16,70
E01032769,Tower Hamlets 025F,8236.4435,2745.481167,3,0.079415653,6.66918502,44,65,222
E01032771,Tower Hamlets 033B,18789.0535,4697.263375,4,0.053204439,17.0190702,367,135,657
E01032775,Tower Hamlets 031F,639.4735,639.4735,1,0.019385949,0.577142148,2,12,21
E01032776,Tower Hamlets 028E,1379.6834,1379.6834,1,0.016516587,1.282233643,9,44,99
E01032777,Tower Hamlets 028F,2898.4531,2898.4531,1,0.025625122,2.540274408,15,41,115
E01032778,Tower Hamlets 028G,39919.4898,9979.87245,4,0.130316695,36.0284204,29,45,180
E01032779,Tower Hamlets 028H,868.7228,868.7228,1,0.030712058,0.797725253,6,20,54
E01032780,Tower Hamlets 028I,2978.9813,1489.49065,2,0.008450082,2.234794674,25,21,115
E01032781,Tower Hamlets 033C,989.5303,989.5303,1,0.018200624,0.644645147,11,26,74
E01032783,Tower Hamlets 031G,3531.2846,1765.6423,2,0.043025917,2.553351121,6,20,59
E01032785,Tower Hamlets 010E,16998.1957,8499.09785,2,0.23357797,12.60993746,21,28,111
E01032790,Hammersmith and Fulham 023F,21153.1314,10576.5657,2,0.283301406,18.92051109,27,14,75
E01032803,Southwark 003J,3329.2186,3329.2186,1,0.054934134,2.50129121,26,18,103
E01032834,Southwark 003K,943.8138,943.8138,1,0.02805099,0.835233451,55,16,93
E01033093,Wandsworth 010F,103437.9149,25859.47873,4,0.369902294,67.7836926,37,44,186
E01033098,Wandsworth 002F,203361.8845,101680.9423,2,0.620170977,200.9504788,35,22,87
E01033101,Wandsworth 004F,2856.696,2856.696,1,0.022189028,2.39856927,80,40,196
E01033133,Wandsworth 004G,3002.3643,1501.18215,2,0.050942133,2.516650712,5,28,83
E01033208,Lambeth 004G,908.2522,908.2522,1,0.017088628,0.527134185,64,43,145
E01033325,Lewisham 008F,18412.2548,3682.45096,5,0.298335407,15.2798795,9,12,36
E01033463,Brent 003G,360.2497,360.2497,1,0.000843455,0.122575604,19,20,104
E01033492,Islington 011I,15680.8378,15680.8378,1,0.104621859,11.63266899,31,35,113
E01033494,Islington 006G,4477.45,4477.45,1,0.043167042,2.988951936,25,17,100
E01033568,Kingston upon Thames 004F,33115.2473,8278.811825,4,0.257026784,22.66615147,22,40,116
E01033570,Richmond upon Thames 004G,35027.6976,5003.9568,7,0.073579516,22.56939278,48,20,147
E01033571,Richmond upon Thames 004H,22778.9535,11389.47675,2,0.068042183,14.810763,9,25,90
E01033574,Newham 034F,67216.7598,67216.7598,1,0.492572603,61.38516877,29,19,103
E01033575,Newham 034G,59178.2934,59178.2934,1,0.396097687,57.96111009,25,26,108
E01033577,Newham 037E,73225.2877,14645.05754,5,0.111919603,49.17749342,37,41,154
E01033580,Newham 037F,715.5922,715.5922,1,0.00826169,0.470165703,12,8,62
E01033582,Newham 037H,51217.5961,25608.79805,2,0.303195039,37.0873252,6,17,66
E01033583,Newham 013G,331725.0254,36858.33616,9,0.209290822,107.6679732,2298,548,3786
E01033594,Westminster 015G,10655.1686,3551.722867,3,0.050889216,7.788865936,346,202,901
E01033595,Westminster 013E,6679.5775,1669.894375,4,0.012959997,5.684746809,5202,629,7119
E01033600,Westminster 007F,2665.8891,2665.8891,1,0.042544116,2.178013971,21,17,130
E01033606,Westminster 014F,1242.9893,1242.9893,1,0.045714139,1.163847659,7,10,57
E01033607,Westminster 014G,5818.5223,5818.5223,1,0.068833252,4.852812594,34,29,141
E01033704,Hackney 023F,83603.0343,83603.0343,1,0.378507926,51.258758,262,62,493
E01033706,Hackney 027F,5253.2123,5253.2123,1,0.039404034,3.413393307,548,211,1065
E01033708,Hackney 027G,4765.829,1588.609667,3,0.013395833,2.980505941,1025,360,2001
E01033724,Hillingdon 016F,47260.3212,9452.06424,5,0.05920987,9.580442165,38,79,259
E01033728,Greenwich 035C,1109.43,554.715,2,0.014721443,0.904918434,40,15,99
E01033733,Greenwich 036E,67004.1144,9572.016343,7,0.158839008,59.08652063,63,67,260
E01033736,Greenwich 004H,17912.2968,4478.0742,4,0.134399915,15.9220416,7,12,48
