LSOA11CD,LSOA11NM,sumarea,agvarea,count,Green_rate, Per_capita_green_area,Theft,Violence_Against_the_Person,sum
E01002300,Havering 007E,7430.5632,7430.5632,1,0.022267753,4.664509228,8,19,75
E01002302,Havering 005A,11676.0824,11676.0824,1,0.040315873,7.470302239,21,30,111
E01002303,Havering 003B,10783.0895,5391.54475,2,0.038540325,5.278066324,10,52,137
E01002304,Havering 003C,1312268.216,145807.5795,9,0.247311518,928.053901,7,34,110
E01002305,Havering 005B,299406.3327,74851.58318,4,0.108030352,197.1075265,6,22,77
E01002306,Havering 003D,4414.4147,4414.4147,1,0.025097995,2.765923997,5,37,96
E01002307,Havering 003E,6570.9905,3285.49525,2,0.027162154,3.927669157,5,26,62
E01002308,Havering 005C,109600.5148,21920.10296,5,0.245331792,67.19835365,10,36,89
E01002310,Havering 006B,13057.8766,6528.9383,2,0.046642519,7.78644997,68,65,236
E01002311,Havering 006C,55010.5075,18336.83583,3,0.057925717,32.55059615,5,43,101
E01002312,Havering 001C,25052.084,6263.021,4,0.028749928,17.89434571,9,21,80
E01002313,Havering 001D,6553.9819,3276.99095,2,0.016896772,4.294876737,9,51,110
E01002314,Havering 004E,15684.5431,15684.5431,1,0.082369573,9.471342452,8,69,160
E01002319,Havering 016A,23787.354,7929.118,3,0.063223838,14.90435714,154,56,311
E01002320,Havering 021A,5359.5764,5359.5764,1,0.026476982,3.621335405,3,12,50
E01002321,Havering 021B,115548.641,57774.3205,2,0.249777892,70.37067052,61,24,149
E01002322,Havering 021C,87099.3907,29033.13023,3,0.200604387,44.89659314,7,16,70
E01002323,Havering 021D,49143.2281,12285.80703,4,0.168818503,29.21713918,6,21,63
E01002324,Havering 021E,159206.2415,159206.2415,1,0.341273776,109.4200973,7,24,74
E01002325,Havering 011C,62548.7927,20849.59757,3,0.083247488,36.59964465,15,41,119
E01002326,Havering 005D,14329.7034,3582.42585,4,0.051953361,9.578678743,127,43,262
E01002327,Havering 009A,44593.7993,44593.7993,1,0.157799572,30.21260115,4,8,49
E01002328,Havering 009B,386.1696,386.1696,1,0.001355972,0.229180772,8,15,76
E01002329,Havering 011D,102202.3345,20440.4669,5,0.268307034,63.28317926,21,32,106
E01002331,Havering 005E,16061.4047,5353.801567,3,0.051909993,10.21068322,5,18,58
E01002332,Havering 009C,25926.4452,25926.4452,1,0.092769283,15.89604243,6,25,68
E01002333,Havering 008A,7479.0297,7479.0297,1,0.027375759,5.665931591,4,15,66
E01002334,Havering 008B,106855.5784,26713.8946,4,0.110544593,64.2547074,4,21,75
E01002339,Havering 008D,19616.7103,19616.7103,1,0.049215689,12.18429211,5,17,54
E01002341,Havering 008E,18984.2676,9492.1338,2,0.077357578,13.83692974,6,21,48
E01002342,Havering 030A,8642.6874,4321.3437,2,0.047402621,5.442498363,11,42,119
E01002344,Havering 029B,897184.6633,64084.61881,14,0.087596751,587.1627378,23,55,252
E01002345,Havering 030B,22907.7523,7635.917433,3,0.051447154,13.64368809,119,99,367
E01002346,Havering 030C,6139.9138,6139.9138,1,0.029147191,4.085105655,5,31,76
E01002347,Havering 030D,1461.3711,1461.3711,1,0.003220791,1.014841042,4,13,67
E01002348,Havering 029C,433124.1864,86624.83728,5,0.157421824,282.9027997,1,14,53
E01002349,Havering 029D,153116.7991,25519.46652,6,0.262690927,101.5363389,7,17,58
E01002350,Havering 016B,2088.2237,2088.2237,1,0.007330474,1.346372469,70,63,254
E01002351,Havering 016C,443.2132,443.2132,1,0.002272807,0.280514684,7,24,96
E01002352,Havering 016D,2.4336,2.4336,1,8.47E-06,0.00148844,14,39,126
E01002353,Havering 013B,8674.4014,2891.467133,3,0.018864319,4.315622587,114,122,461
E01002354,Havering 012B,25112.4056,25112.4056,1,0.081585499,18.30350262,4,4,39
E01002356,Havering 013C,82.073,41.0365,2,0.0002227,0.03829818,350,462,1250
E01002359,Havering 020A,12047.9719,12047.9719,1,0.053101479,9.113443192,3,10,25
E01002360,Havering 020B,53998.6624,26999.3312,2,0.140253106,37.78772736,16,35,99
E01002361,Havering 020C,20116.2763,4023.25526,5,0.055130971,11.83310371,165,110,455
E01002362,Havering 022D,18396.5365,18396.5365,1,0.053725952,12.31361212,5,21,72
E01002363,Havering 020D,15176.4509,15176.4509,1,0.061414043,9.544937673,14,17,68
E01002365,Havering 023D,48742.9834,24371.4917,2,0.213028629,37.03874119,15,26,104
E01002366,Havering 023E,8350.4808,8350.4808,1,0.029735197,5.703880328,7,27,69
E01002367,Havering 020E,23804.0903,23804.0903,1,0.062793979,15.13292454,53,31,143
E01002368,Havering 028A,3845.3401,769.06802,5,0.002937327,2.412384003,34,47,196
E01002369,Havering 028B,39994.1404,19997.0702,2,0.083066323,21.14973051,8,41,122
E01002370,Havering 028C,119077.2351,29769.30878,4,0.048211621,60.35338829,16,79,239
E01002372,Havering 027C,122.7077,122.7077,1,0.000560206,0.076168653,2,22,47
E01002373,Havering 027D,3323.5518,1661.7759,2,0.01074232,2.102183302,6,31,87
E01002374,Havering 027E,638717.6045,319358.8022,2,0.659343319,418.5567526,23,38,110
E01002375,Havering 028E,1446.8673,482.2891,3,0.005536292,0.831055313,21,42,164
E01002380,Havering 012E,29903.3452,9967.781733,3,0.098586215,14.40430886,12,36,112
E01002381,Havering 012F,89769.803,89769.803,1,0.245664468,58.32995647,1,23,69
E01002386,Havering 022E,86596.425,17319.285,5,0.158831429,46.91030607,99,41,246
E01002392,Hillingdon 020A,274208.4885,34276.06106,8,0.590006971,163.7065603,8,36,131
E01002393,Hillingdon 020B,6366.2067,2122.0689,3,0.019395003,3.202317254,12,49,183
E01002394,Hillingdon 021A,132738.9514,33184.73785,4,0.450773546,81.98823434,8,42,102
E01002395,Hillingdon 021B,34843.7145,8710.928625,4,0.203162471,24.76454478,3,30,84
E01002396,Hillingdon 026A,15738.5436,7869.2718,2,0.045648645,8.99859554,45,52,211
E01002400,Hillingdon 024A,64112.3346,32056.1673,2,0.105882843,35.77697243,12,31,129
E01002401,Hillingdon 024B,16402.6733,8201.33665,2,0.049221927,9.637293361,21,61,193
E01002402,Hillingdon 024C,25947.1866,25947.1866,1,0.128871446,17.30966418,3,41,108
E01002404,Hillingdon 024E,14429.9367,7214.96835,2,0.068504231,7.850890479,14,45,161
E01002405,Hillingdon 027A,206316.4621,68772.15403,3,0.206262076,107.5124868,39,50,208
E01002406,Hillingdon 027B,110797.4296,18466.23827,6,0.082731342,51.89575157,158,122,476
E01002407,Hillingdon 030A,12290.4469,12290.4469,1,0.025394792,5.221090442,66,124,375
E01002410,Hillingdon 017A,31829.6048,15914.8024,2,0.078625055,18.78961322,87,31,201
E01002413,Hillingdon 022B,5277.301,5277.301,1,0.016992748,3.44921634,29,53,153
E01002415,Hillingdon 010A,73950.7247,36975.36235,2,0.275436725,43.24603784,3,18,49
E01002416,Hillingdon 008A,3355.7041,3355.7041,1,0.016207571,1.92745784,6,15,51
E01002418,Hillingdon 006A,27884.6293,3485.578663,8,0.099788088,15.58671286,2,11,43
E01002420,Hillingdon 008C,67328.62,67328.62,1,0.233720742,42.21230094,3,18,57
E01002421,Hillingdon 008D,28453.3791,28453.3791,1,0.082575318,16.77675654,6,27,74
E01002424,Hillingdon 018C,150761.1399,15076.11399,10,0.408328999,95.78217274,9,23,85
E01002426,Hillingdon 021F,16064.3016,16064.3016,1,0.075257954,9.009703646,4,30,83
E01002427,Hillingdon 018E,6.5678,6.5678,1,3.20E-05,0.004361089,3,8,36
E01002428,Hillingdon 018F,292850.3621,48808.39368,6,0.499813925,199.2179334,7,21,67
E01002429,Hillingdon 019C,1730.4115,1730.4115,1,0.004555377,1.224636589,6,25,70
E01002433,Hillingdon 004A,63416.5698,21138.8566,3,0.137351719,34.72977536,17,54,165
E01002436,Hillingdon 004B,27486.0711,9162.0237,3,0.060007277,17.0933278,17,16,72
E01002439,Hillingdon 003B,17445.377,5815.125667,3,0.024896685,11.10463208,20,35,112
E01002440,Hillingdon 003C,8251.9721,4125.98605,2,0.004620329,5.726559403,7,36,93
E01002441,Hillingdon 003D,426052.892,85210.5784,5,0.060375283,274.8728335,16,44,116
E01002442,Hillingdon 003E,37468.6102,12489.53673,3,0.018905381,24.78082685,9,27,105
E01002443,Hillingdon 032A,493538.9524,44867.17749,11,0.189244523,303.7162784,51,70,265
E01002445,Hillingdon 029A,11692.554,11692.554,1,0.061557283,6.865856723,22,56,190
E01002446,Hillingdon 031B,39489.0045,19744.50225,2,0.020161939,24.49690105,70,29,254
E01002447,Hillingdon 031C,221784.2782,55446.06955,4,0.118733739,130.691973,98,57,237
E01002448,Hillingdon 032B,16470.9107,16470.9107,1,0.022921369,8.416408125,36,64,220
E01002449,Hillingdon 032C,6750.1275,6750.1275,1,0.017926119,3.809327032,32,45,173
E01002450,Hillingdon 014A,16649.9906,3329.99812,5,0.077190651,11.71709402,5,14,44
E01002452,Hillingdon 014C,1102.3269,1102.3269,1,0.003274231,0.716261793,19,20,80
E01002453,Hillingdon 014D,26562.093,26562.093,1,0.096992325,15.69863652,3,17,57
E01002454,Hillingdon 014E,444674.0353,111168.5088,4,0.269336451,250.2386243,12,32,93
E01002455,Hillingdon 019D,30928.2246,30928.2246,1,0.086448253,17.89827813,19,37,142
E01002457,Hillingdon 019E,1178.1371,1178.1371,1,0.005211127,0.75521609,103,46,201
E01002465,Hillingdon 009A,65548.9904,32774.4952,2,0.218695486,41.59199898,17,20,86
E01002466,Hillingdon 010B,27035.9114,9011.970467,3,0.117072024,16.0928044,4,17,45
E01002467,Hillingdon 009B,87689.6501,87689.6501,1,0.238933027,57.8046474,7,11,60
E01002468,Hillingdon 010C,303.2918,151.6459,2,0.001535062,0.178827712,10,19,74
E01002469,Hillingdon 010D,17426.7711,17426.7711,1,0.07462794,10.43519228,3,11,42
E01002470,Hillingdon 007D,12952.2834,6476.1417,2,0.033880542,7.691379691,83,47,202
E01002479,Hillingdon 004C,320735.6872,320735.6872,1,0.410479376,188.4463497,7,36,93
E01002481,Hillingdon 004E,12275.5661,12275.5661,1,0.033310563,7.517186834,7,22,70
E01002484,Hillingdon 002E,22020.1331,22020.1331,1,0.093680253,15.46357662,6,19,51
E01002485,Hillingdon 002F,881.443,881.443,1,0.002931133,0.514561004,44,59,207
E01002486,Hillingdon 028A,177543.9328,59181.31093,3,0.173214051,80.99631971,33,58,189
E01002488,Hillingdon 030B,9677.1939,9677.1939,1,0.032260846,5.596988953,11,37,111
E01002490,Hillingdon 030D,43776.4228,43776.4228,1,0.129605796,21.02613967,54,54,226
E01002492,Hillingdon 030E,63418.9984,15854.7496,4,0.244314673,38.50576709,12,39,123
E01002494,Hillingdon 009C,65711.7883,65711.7883,1,0.024727495,38.7451582,1,20,34
E01002496,Hillingdon 033A,7930.6517,2643.550567,3,0.013466276,4.40102758,88,44,217
E01002498,Hillingdon 033C,40417.9362,20208.9681,2,0.102105849,28.54374025,24,16,82
E01002499,Hillingdon 033D,87284.0453,29094.68177,3,0.03820725,51.19298845,18,14,112
E01002501,Hillingdon 026B,7790.7715,7790.7715,1,0.035135421,4.662340814,6,28,96
E01002503,Hillingdon 027C,8508.8537,8508.8537,1,0.044345134,5.061780904,26,39,159
E01002504,Hillingdon 027D,122988.3386,40996.11287,3,0.275340973,60.76498943,16,35,181
E01002505,Hillingdon 026D,81430.5512,27143.51707,3,0.115939712,48.069983,333,108,655
E01002506,Hillingdon 027E,25718.4949,12859.24745,2,0.090509641,14.00789483,176,140,574
E01002507,Hillingdon 027F,297610.2431,148805.1215,2,0.27116608,179.7163304,56,36,203
E01002508,Hillingdon 026E,1.8658,1.8658,1,5.25E-06,0.000954373,13,58,231
E01002511,Hillingdon 017E,13364.6022,13364.6022,1,0.05411958,8.780947569,18,32,100
E01002518,Hillingdon 022C,38433.5715,38433.5715,1,0.171456933,28.83238672,9,19,57
E01002519,Hillingdon 022D,120933.8224,20155.63707,6,0.189997986,81.10920349,16,25,131
E01002520,Hillingdon 016B,67617.2829,11269.54715,6,0.131466603,43.6522162,32,73,212
E01002521,Hillingdon 016C,111974.5368,27993.6342,4,0.207131368,65.25322657,368,180,731
E01002523,Hillingdon 016D,95.4976,95.4976,1,0.000567953,0.058767754,14,19,85
E01002525,Hillingdon 029B,101200.7607,101200.7607,1,0.199542012,62.74070719,13,37,135
E01002527,Hillingdon 031D,55239.4073,11047.88146,5,0.063287177,36.31782202,13,54,161
E01002529,Hillingdon 029C,430.0989,430.0989,1,0.001678253,0.206183557,53,67,263
E01002530,Hillingdon 029D,22383.2778,11191.6389,2,0.083653908,13.69845643,38,74,227
E01002531,Hillingdon 029E,7681.2329,7681.2329,1,0.022232265,4.750298639,15,26,105
E01002532,Hillingdon 028E,10679.9423,10679.9423,1,0.018033027,4.665767715,24,96,225
E01002533,Hillingdon 005A,542650.6494,542650.6494,1,0.405670156,371.1700748,2,22,66
E01002538,Hillingdon 005C,356511.7061,59418.61768,6,0.346124025,227.2222474,43,25,127
E01002540,Hillingdon 020C,13301.2388,6650.6194,2,0.058130203,7.9363,164,45,332
E01002541,Hillingdon 023A,37512.4305,12504.1435,3,0.098045695,19.24701411,9,37,120
E01002542,Hillingdon 020D,12807.9264,12807.9264,1,0.071225381,6.6952046,41,79,248
E01002543,Hillingdon 020E,32101.8848,32101.8848,1,0.121331587,18.57747963,14,42,164
E01002544,Hillingdon 023B,292690.4342,17217.08436,17,0.476194478,174.4281491,30,30,115
E01002545,Hillingdon 023C,60112.6046,60112.6046,1,0.207730119,39.99507957,27,54,165
E01002546,Hillingdon 023D,7720.7938,7720.7938,1,0.040705081,4.908324094,3,28,74
E01002547,Hillingdon 023E,11242.135,2810.53375,4,0.062339411,7.178885696,10,41,83
E01002548,Hillingdon 025A,298557.2792,99519.09307,3,0.258744147,178.2431518,28,50,170
E01002549,Hillingdon 025B,268.4334,268.4334,1,0.000447937,0.153302913,27,32,119
E01002552,Hillingdon 025D,20399.5935,20399.5935,1,0.077564975,12.89481258,15,41,123
E01002553,Hillingdon 025E,434.9915,434.9915,1,0.002314084,0.256935322,7,48,123
E01002554,Hillingdon 022F,144353.9286,18044.24108,8,0.115340682,56.32225072,199,192,692
E01002555,Hounslow 022A,162023.0296,40505.7574,4,0.228448602,84.51905561,36,47,172
E01002556,Hounslow 022B,12198.7961,12198.7961,1,0.061025067,7.25686859,12,36,97
E01002557,Hounslow 023A,19912.0352,6637.345067,3,0.059569569,11.15520179,8,37,143
E01002558,Hounslow 023B,16142.2326,8071.1163,2,0.068382285,8.29934838,27,52,190
E01002559,Hounslow 023C,598451.7559,199483.9186,3,0.251388431,262.5940131,53,39,219
E01002560,Hounslow 023D,43572.3715,10893.09288,4,0.127428089,25.40663061,19,43,144
E01002561,Hounslow 023E,13828.9747,13828.9747,1,0.05750338,10.02826302,5,44,107
E01002562,Hounslow 003A,680605.3918,170151.348,4,0.711500704,493.5499578,43,51,193
E01002564,Hounslow 003B,14419.509,7209.7545,2,0.059863008,7.637451801,56,49,211
E01002566,Hounslow 003C,139033.8446,23172.30743,6,0.2362599,65.48932859,111,103,430
E01002568,Hounslow 003D,5314.2927,1771.4309,3,0.026582351,1.926166256,26,114,304
E01002572,Hounslow 007B,242557.313,26950.81256,9,0.268114601,147.6307444,48,47,198
E01002583,Hounslow 013A,147588.8246,24598.13743,6,0.363694185,86.51162052,16,44,149
E01002584,Hounslow 013B,106573.5888,10657.35888,10,0.321763372,63.02400284,29,50,163
E01002585,Hounslow 013C,9399.7735,4699.88675,2,0.045987454,5.69338189,6,40,110
E01002586,Hounslow 013D,61856.7689,30928.38445,2,0.146893126,37.48895085,11,32,81
E01002588,Hounslow 016B,1484.3436,1484.3436,1,0.010746224,0.845779829,15,73,161
E01002589,Hounslow 013E,92394.8752,23098.7188,4,0.093704307,46.61699051,118,75,318
E01002590,Hounslow 022C,37634.3703,7526.87406,5,0.105739552,20.46458418,29,47,160
E01002592,Hounslow 022D,73270.3159,36635.15795,2,0.042444361,36.65348469,97,73,269
E01002593,Hounslow 024B,47133.6792,23566.8396,2,0.106195385,22.25386176,41,60,203
E01002595,Hounslow 022E,1315.767,657.8835,2,0.004864272,0.683870582,11,74,149
E01002596,Hounslow 027A,178213.7255,59404.57517,3,0.387782472,89.28543362,9,47,115
E01002598,Hounslow 025B,1836.8288,918.4144,2,0.008231904,0.998276522,71,47,227
E01002599,Hounslow 025C,26336.3478,13168.1739,2,0.144521531,16.38851761,11,38,114
E01002600,Hounslow 025D,11797.2772,11797.2772,1,0.074130434,7.740995538,1,40,75
E01002601,Hounslow 027B,421176.364,105294.091,4,0.269652513,252.9587772,9,101,268
E01002603,Hounslow 025E,12410.266,4136.755333,3,0.055864751,6.450242204,9,33,135
E01002604,Hounslow 026A,136951.1458,10534.70352,13,0.457896311,79.02547363,10,44,113
E01002605,Hounslow 026B,34979.6185,8744.904625,4,0.106897805,18.93861316,27,39,143
E01002606,Hounslow 026C,993.3407,993.3407,1,0.004840852,0.605326447,9,49,119
E01002607,Hounslow 026D,36287.2989,4031.9221,9,0.104974592,18.87015023,35,37,159
E01002608,Hounslow 028A,14614.7662,3653.69155,4,0.041651957,8.511803262,23,74,183
E01002609,Hounslow 028B,4811.7358,2405.8679,2,0.022517802,2.781350173,7,21,89
E01002610,Hounslow 028C,10547.5195,3515.839833,3,0.00696174,6.743938299,14,35,112
E01002611,Hounslow 024D,262409.5797,43734.92995,6,0.302575684,147.0081679,21,58,145
E01002612,Hounslow 024E,27762.4886,9254.162867,3,0.084520513,16.62424467,43,99,261
E01002613,Hounslow 024F,0.3462,0.3462,1,1.57E-06,0.000196593,7,44,116
E01002614,Hounslow 027D,128932.0967,32233.02418,4,0.216183077,73.84427073,38,52,163
E01002615,Hounslow 026E,499346.0459,249673.023,2,0.525536191,339.6911877,66,72,250
E01002616,Hounslow 027E,197.5141,197.5141,1,0.000861634,0.14291903,9,26,74
E01002617,Hounslow 028D,14039.5131,14039.5131,1,0.030868265,8.807724655,13,29,99
E01002618,Hounslow 011A,25447.5915,25447.5915,1,0.109055358,14.47530802,18,27,89
E01002620,Hounslow 004A,51037.5908,51037.5908,1,0.166897326,27.5729826,38,83,263
E01002621,Hounslow 011B,12588.3927,4196.1309,3,0.044959574,6.928119263,6,41,98
E01002624,Hounslow 017A,2217.9737,2217.9737,1,0.009996584,1.473736678,35,36,122
E01002625,Hounslow 004B,2478.105,1239.0525,2,0.012707504,1.474185009,2,18,66
E01002626,Hounslow 004C,43145.8258,7190.970967,6,0.121840389,26.53494822,83,36,187
E01002627,Hounslow 004D,14874.2189,4958.072967,3,0.120948189,8.949590193,8,40,113
E01002628,Hounslow 011D,13949.5968,3487.3992,4,0.039801438,7.190513814,26,53,159
E01002629,Hounslow 011E,191772.7312,95886.3656,2,0.357686474,91.88918601,31,73,216
E01002631,Hounslow 004E,1497.3079,1497.3079,1,0.007234526,0.919722297,12,33,86
E01002633,Hounslow 005A,132698.5078,44232.83593,3,0.135276168,80.76598162,43,49,242
E01002635,Hounslow 010D,301765.1049,150882.5525,2,0.561266209,172.1421021,57,36,154
E01002637,Hounslow 005C,45966.2501,15322.08337,3,0.066267202,27.70720319,156,72,376
E01002639,Hounslow 012B,5620.7068,2810.3534,2,0.030035697,3.300473752,13,31,90
E01002640,Hounslow 012C,1883.464,1883.464,1,0.008470126,1.046368889,44,42,166
E01002642,Hounslow 015A,29184.3429,14592.17145,2,0.110734323,14.555782,170,180,542
E01002643,Hounslow 015B,56667.0899,56667.0899,1,0.173659091,24.7562647,17,57,150
E01002645,Hounslow 015C,42606.8088,42606.8088,1,0.16154389,20.74333437,20,64,194
E01002647,Hounslow 021A,4152.8346,4152.8346,1,0.023398776,1.876563308,11,59,117
E01002650,Hounslow 021B,826771.2332,118110.1762,7,0.484934267,339.397058,43,74,208
E01002653,Hounslow 019A,117.6363,117.6363,1,0.000543597,0.064884887,4,30,87
E01002654,Hounslow 019B,8119.1952,8119.1952,1,0.019406577,4.54856874,7,28,68
E01002655,Hounslow 019C,152.5514,152.5514,1,0.000595447,0.080929125,16,31,97
E01002656,Hounslow 019D,29504.0891,7376.022275,4,0.140018583,22.38550008,4,18,49
E01002659,Hounslow 019E,15638.3313,7819.16565,2,0.055122099,11.18621695,8,11,45
E01002660,Hounslow 016C,24470.4212,24470.4212,1,0.091640753,13.91946598,22,46,134
E01002661,Hounslow 016D,13673.2661,13673.2661,1,0.049723872,7.39495192,58,69,259
E01002667,Hounslow 020A,45935.639,4175.967182,11,0.146665982,29.20256771,24,51,179
E01002669,Hounslow 014B,21520.5126,7173.5042,3,0.069555284,12.0766064,14,40,89
E01002670,Hounslow 020B,26930.7418,26930.7418,1,0.060793978,15.50416914,18,31,91
E01002671,Hounslow 020C,7052.9009,1007.557271,7,0.028607078,4.251296504,12,28,104
E01002672,Hounslow 020D,5177.5576,2588.7788,2,0.019730097,3.281088466,69,52,195
E01002677,Hounslow 015E,7014.9702,3507.4851,2,0.030640605,4.482409073,41,72,219
E01002681,Hounslow 014C,8979.4771,2993.159033,3,0.028891443,4.352630683,59,169,389
E01002686,Hounslow 006E,19955.8826,9977.9413,2,0.020405806,11.30644907,29,43,179
E01002694,Islington 019A,3763.0658,1254.355267,3,0.051452082,2.456309269,17,61,119
E01002697,Islington 019B,8594.5162,2864.838733,3,0.078124631,4.096528217,35,55,207
E01002701,Islington 023A,1290.5369,645.26845,2,0.015524763,0.815762895,125,60,277
E01002702,Islington 023B,4607.7484,2303.8742,2,0.039585213,2.354495861,84,47,202
E01002703,Islington 023C,9493.2315,4746.61575,2,0.110542987,5.806257798,49,65,183
E01002706,Islington 023E,11351.0144,3783.671467,3,0.082536451,5.630463492,98,50,244
E01002708,Islington 015A,38598.6001,19299.30005,2,0.114990455,19.50409303,87,81,293
E01002710,Islington 019D,15114.4437,3022.88874,5,0.106799158,9.018164499,50,53,222
E01002713,Islington 015C,459.2301,459.2301,1,0.003296997,0.294567094,36,36,169
E01002716,Islington 014A,7680.9687,3840.48435,2,0.059038638,3.339551609,37,63,168
E01002720,Islington 016C,2131.6823,1065.84115,2,0.021177178,0.913317181,47,94,226
E01002723,Islington 022C,3693.4869,1846.74345,2,0.035727682,2.415622564,103,41,205
E01002725,Islington 022E,198.4935,198.4935,1,0.00313831,0.137460873,43,25,117
E01002728,Islington 021D,618.8171,618.8171,1,0.006774683,0.378481407,46,30,190
E01002730,Islington 007A,3372.9022,3372.9022,1,0.02424739,1.89382493,157,82,452
E01002732,Islington 005A,3868.5599,3868.5599,1,0.029024733,2.096780434,82,88,301
E01002735,Islington 003A,1564.5306,782.2653,2,0.014593056,0.951082432,143,67,372
E01002748,Islington 006C,34934.0281,34934.0281,1,0.241641666,23.81324342,92,84,292
E01002753,Islington 002A,3556.0559,1778.02795,2,0.043643074,2.488492582,10,28,96
E01002755,Islington 001A,10235.2356,10235.2356,1,0.101698973,7.718880543,7,53,141
E01002758,Islington 001C,29913.5566,9971.185533,3,0.252555754,18.98068312,17,53,152
E01002766,Islington 015E,41958.1887,41958.1887,1,0.298299079,23.38806505,41,53,165
E01002767,Islington 011D,2258.4821,2258.4821,1,0.019543655,1.104932534,36,42,177
E01002768,Islington 004A,3796.6591,3796.6591,1,0.036459799,2.366994451,28,51,158
E01002771,Islington 004C,31496.4058,31496.4058,1,0.257673513,21.23830465,36,25,137
E01002778,Islington 012B,1482.0732,1482.0732,1,0.014560187,0.82936385,21,54,163
E01002782,Islington 012E,6620.4273,6620.4273,1,0.074495552,4.318608806,32,30,125
E01002786,Islington 010D,197.3557,197.3557,1,0.001824104,0.109338338,39,41,175
E01002787,Islington 010E,496.8859,496.8859,1,0.004507647,0.306719691,13,26,80
E01002790,Islington 016D,3899.6312,1949.8156,2,0.049921361,2.717513031,83,60,197
E01002797,Islington 018B,5244.1344,2622.0672,2,0.048944356,2.799858195,66,70,232
E01002800,Islington 018E,3407.0409,1703.52045,2,0.039626704,3.24789409,29,55,139
E01002804,Islington 001D,1840.1613,1840.1613,1,0.01708487,1.102553206,36,86,216
E01002809,Islington 003E,2562.7522,2562.7522,1,0.028314166,1.56265378,29,44,158
E01002810,Islington 003F,1940.7735,1940.7735,1,0.023400724,1.174802361,40,39,170
E01002830,Kensington and Chelsea 004B,4381.7802,2190.8901,2,0.058386915,2.471393232,81,69,280
E01002840,Kensington and Chelsea 021A,6754.4196,844.30245,8,0.074805315,4.883889805,31,38,137
E01002843,Kensington and Chelsea 021D,5752.094,5752.094,1,0.085052871,4.668907468,89,70,247
E01002852,Kensington and Chelsea 001A,49512.0057,9902.40114,5,0.096444335,25.94968852,91,97,403
E01002853,Kensington and Chelsea 001B,4769.6108,1589.870267,3,0.074807666,4.363779323,19,46,136
E01002854,Kensington and Chelsea 001C,22386.5076,11193.2538,2,0.170445134,19.97012275,43,48,223
E01002855,Kensington and Chelsea 001D,2856.7339,952.2446333,3,0.027043256,1.653202488,75,58,258
E01002856,Kensington and Chelsea 004E,2488.0819,2488.0819,1,0.032671289,1.431577618,62,56,233
E01002857,Kensington and Chelsea 001E,3810.5224,1270.174133,3,0.062714356,2.824701557,20,38,132
E01002858,Kensington and Chelsea 014C,6538.7958,3269.3979,2,0.113614522,5.214350718,43,39,139
E01002870,Kensington and Chelsea 005A,5206.8354,5206.8354,1,0.040913466,3.756735498,63,64,229
E01002877,Kensington and Chelsea 003B,7986.8991,2662.2997,3,0.04747666,4.670701228,45,102,288
E01002878,Kensington and Chelsea 003C,6868.037,2289.345667,3,0.05690661,4.2161062,75,77,288
E01002879,Kensington and Chelsea 005C,1531.6536,765.8268,2,0.018025587,1.002391099,41,47,160
E01002880,Kensington and Chelsea 005D,1328.4367,1328.4367,1,0.020599766,0.862621234,57,43,170
E01002881,Kensington and Chelsea 005E,1189.5004,594.7502,2,0.020276775,0.850858655,16,31,92
E01002904,Kensington and Chelsea 002A,740.9231,740.9231,1,0.007426139,0.631647997,9,35,80
E01002905,Kensington and Chelsea 002B,1452.5894,484.1964667,3,0.00875356,0.926396301,19,34,137
E01002906,Kensington and Chelsea 002C,32590.5957,4655.799386,7,0.169108,19.38762385,37,169,326
E01002907,Kensington and Chelsea 002D,1048.3301,1048.3301,1,0.020475647,0.761867805,12,21,71
E01002915,Kingston upon Thames 014A,8450.9859,4225.49295,2,0.028855194,6.480817408,0,6,25
E01002918,Kingston upon Thames 017A,54867.279,27433.6395,2,0.126652949,31.21005631,3,15,44
E01002927,Kingston upon Thames 008A,30297.0937,15148.54685,2,0.138149555,19.47113991,5,29,64
E01002932,Kingston upon Thames 006A,24320.6496,6080.1624,4,0.104941136,13.84214548,22,48,147
E01002939,Kingston upon Thames 018A,3721.1183,3721.1183,1,0.014050106,2.403823191,46,56,177
E01002941,Kingston upon Thames 018B,42649.7359,21324.86795,2,0.068425796,28.68173228,25,38,118
E01002942,Kingston upon Thames 018C,4042.837,4042.837,1,0.018938059,2.950975912,3,19,38
E01002943,Kingston upon Thames 020B,5903.331,5903.331,1,0.019250035,4.228747135,1,20,59
E01002944,Kingston upon Thames 019A,20726.7611,10363.38055,2,0.069260501,15.24026551,7,18,50
E01002946,Kingston upon Thames 019C,77404.6808,38702.3404,2,0.164548076,51.67201656,4,17,47
E01002947,Kingston upon Thames 019D,51685.7507,51685.7507,1,0.177263054,32.02338953,2,18,57
E01002949,Kingston upon Thames 020D,1678.6551,1678.6551,1,0.005586352,0.901533351,16,31,95
E01002950,Kingston upon Thames 020E,45109.2142,15036.40473,3,0.046682143,28.26391867,5,38,86
E01002957,Kingston upon Thames 003E,585.929,585.929,1,0.002520182,0.341251602,14,35,79
E01002962,Kingston upon Thames 006C,10878.7148,5439.3574,2,0.044810783,7.119577749,17,7,55
E01002964,Kingston upon Thames 005A,64325.0742,21441.6914,3,0.205119817,28.83239543,111,116,350
